# User:                creplogle  Version:             NPSS_2.8Date: 01/13/23  Time: 09:04:45

           CASE           time  solverReportCounter  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  ind_GenLoad.x  ind_SunshotPRdes.x  Sh.ind_Nmech.x  TsTestsection.ind_ht.x  TsTestsection.ind_Pt.x  TsTestsection.ind_Tt.x  TsTestsection.ind_W.x  Valve1.ind_dP.x  dep_SunshotPout.errorCon  Sh.integrate_Nmech.errorCon  TsTestsection.dep_ht.errorCon  TsTestsection.dep_Pt.errorCon  TsTestsection.dep_Tt.errorCon  TsTestsection.dep_W.errorCon  Valve1.dep_W.errorCon      F010in.Tt      F010in.Pt      F010in.ht       F010in.s       F010in.W     F010in.Cpt    F010in.gamt    F010in.rhot       F010in.W     F010out.Tt     F010out.Pt     F010out.ht      F010out.s      F010out.W    F010out.Cpt   F010out.gamt   F010out.rhot      F010out.W        F020.Tt        F020.Pt        F020.ht         F020.s         F020.W       F020.Cpt      F020.gamt      F020.rhot         F020.W        F030.Tt        F030.Pt        F030.ht         F030.s         F030.W       F030.Cpt      F030.gamt      F030.rhot         F030.W  Cooler.Fl_I.Tt  Cooler.Fl_I.Pt  Cooler.Fl_I.ht  Cooler.Fl_I.s  Cooler.Fl_I.W  Cooler.Fl_I.Cpt  Cooler.Fl_I.gamt  Cooler.Fl_I.rhot  Cooler.Fl_I.W  Cooler.Fl_O.Tt  Cooler.Fl_O.Pt  Cooler.Fl_O.ht  Cooler.Fl_O.s  Cooler.Fl_O.W  Cooler.Fl_O.Cpt  Cooler.Fl_O.gamt  Cooler.Fl_O.rhot  Cooler.Fl_O.W  Sunshot.Fl_I.Tt  Sunshot.Fl_I.Pt  Sunshot.Fl_I.ht  Sunshot.Fl_I.s  Sunshot.Fl_I.W  Sunshot.Fl_I.Cpt  Sunshot.Fl_I.gamt  Sunshot.Fl_I.rhot  Sunshot.Fl_I.W  Sunshot.Fl_O.Tt  Sunshot.Fl_O.Pt  Sunshot.Fl_O.ht  Sunshot.Fl_O.s  Sunshot.Fl_O.W  Sunshot.Fl_O.Cpt  Sunshot.Fl_O.gamt  Sunshot.Fl_O.rhot  Sunshot.Fl_O.W  TsTestsection.Fl_I.Tt  TsTestsection.Fl_I.Pt  TsTestsection.Fl_I.ht  TsTestsection.Fl_I.s  TsTestsection.Fl_I.W  TsTestsection.Fl_I.Cpt  TsTestsection.Fl_I.gamt  TsTestsection.Fl_I.rhot  TsTestsection.Fl_I.W  TsTestsection.Fl_O.Tt  TsTestsection.Fl_O.Pt  TsTestsection.Fl_O.ht  TsTestsection.Fl_O.s  TsTestsection.Fl_O.W  TsTestsection.Fl_O.Cpt  TsTestsection.Fl_O.gamt  TsTestsection.Fl_O.rhot  TsTestsection.Fl_O.W  Valve1.Fl_I.Tt  Valve1.Fl_I.Pt  Valve1.Fl_I.ht  Valve1.Fl_I.s  Valve1.Fl_I.W  Valve1.Fl_I.Cpt  Valve1.Fl_I.gamt  Valve1.Fl_I.rhot  Valve1.Fl_I.W  Valve1.Fl_O.Tt  Valve1.Fl_O.Pt  Valve1.Fl_O.ht  Valve1.Fl_O.s  Valve1.Fl_O.W  Valve1.Fl_O.Cpt  Valve1.Fl_O.gamt  Valve1.Fl_O.rhot  Valve1.Fl_O.W    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes     Sunshot.Wc     Sunshot.Nc    Sunshot.eff  Sunshot.effDes  Sunshot.effPoly  Sunshot.effBase  Sunshot.PRbase  Sunshot.WcBase    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes    Sunshot.eff  Sunshot.effDes       Sh.pwrIn      Sh.pwrOut      Sh.pwrNet       Sh.trqIn      Sh.trqOut      Sh.trqNet       Sh.Nmech  Cooler.switchHeat  Cooler.coolerMode      Cooler.dT   Cooler.dTsat       Cooler.Q    Cooler.hout    Cooler.Tout       Cooler.x     Cooler.pwr    Perf.pwrNet  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  solver.solverReportCounter  errHandler.numErrors  errHandler.numWarnings  errHandler.numMessages 
              1        0.00000            256              0            231            256              5            226        4.50856        2.03208        0.00000   3.49915E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   3.49915E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   3.49915E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   3.49915E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            231            256              5            226            256              0              1              0 
              1        0.00000            257              0            232            257              5            227        4.50856        2.03208        0.00000   3.14924E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   3.14924E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   3.14924E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   3.14924E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            232            257              5            227            257              0              1              0 
              1        0.00000            258              0            233            258              5            228        4.50856        2.03208        0.00000   2.83431E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.83431E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   2.83431E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.83431E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            233            258              5            228            258              0              1              0 
              1        0.00000            259              0            234            259              5            229        4.50856        2.03208        0.00000   2.55088E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.55088E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   2.55088E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.55088E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            234            259              5            229            259              0              1              0 
              1        0.00000            260              0            235            260              5            230        4.50856        2.03208        0.00000   2.29579E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.29579E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   2.29579E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.29579E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            235            260              5            230            260              0              1              0 
              1        0.00000            261              0            236            261              5            231        4.50856        2.03208        0.00000   2.06622E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.06622E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   2.06622E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   2.06622E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            236            261              5            231            261              0              1              0 
              1        0.00000            262              0            237            262              5            232        4.50856        2.03208        0.00000   1.85959E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.85959E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   1.85959E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.85959E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            237            262              5            232            262              0              1              0 
              1        0.00000            263              0            238            263              5            233        4.50856        2.03208        0.00000   1.67363E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.67363E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   1.67363E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.67363E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            238            263              5            233            263              0              1              0 
              1        0.00000            264              0            239            264              5            234        4.50856        2.03208        0.00000   1.50627E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.50627E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   1.50627E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.50627E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            239            264              5            234            264              0              1              0 
              1        0.00000            265              0            240            265              5            235        4.50856        2.03208        0.00000   1.35564E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.35564E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   1.35564E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.35564E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            240            265              5            235            265              0              1              0 
              1        0.00000            266              0            241            266              5            236        4.50856        2.03208        0.00000   1.22008E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.22008E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   1.22008E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.22008E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            241            266              5            236            266              0              1              0 
              1        0.00000            267              0            242            267              5            237        4.50856        2.03208        0.00000   1.09807E-009     1404.92288        0.00000        0.00000      335.69371   6.31927E-001      -12.69857       -1.00000   4.39063E-001        0.00000        0.00000  -3.26902E-002      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.09807E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      660.67877     1404.92288   1.09807E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      536.67000     1397.72638     -103.27184  -3.66137E-001       12.00000   7.04661E-001        3.10938       50.66184       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000      660.67877     1404.92288   1.09807E-009  -1.89178E-001       12.00000   3.72103E-001        1.85345       11.76815       12.00000      547.52852     2840.29226     -103.17472  -3.75242E-001       12.00000   5.20868E-001        2.37399       55.08162       12.00000      545.81737     2504.59855     -103.17472  -3.73161E-001       12.00000   5.43421E-001        2.46927       54.20865       12.00000       -1.64891       -2.42245        2.03208        2.03208   1.28341E-001     3514.53564       52.77491       52.77491        1.39772       52.77491        2.03208   1.28341E-001       -1.64891       -2.42245        2.03208        2.03208       52.77491       52.77491        0.00000       -8.64364       -8.64364        0.00000      -12.69857      -12.69857     3575.00000           TEMP           None     -124.00877        0.00000    -1239.26211     -103.27184      536.67000     -999.00000        0.00000       -1.64891              0            242            267              5            237            267              0              1              0 
